Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Location 1
"20,980",Medium,0.08,2.94,0.96,"2,178",Judy Hall,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,East,Massachusetts,"1,610",7/27/2010 0:00,7/29/2010 0:00,-1.18,9,25.35,"89,465","Worcester, Massachusetts 1610
(42.251501946000474, -71.81002876599968)"
"23,262",Not Specified,0.08,59.98,3.99,"2,177",Malcolm Hill,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,East,Massachusetts,"1,013",4/15/2011 0:00,4/15/2011 0:00,514.7745,13,746.05,"89,467","Chicopee, Massachusetts 1013
(42.15785404200045, -72.60643785899964)"
"23,652",High,0.1,45.98,4.8,"2,175",Lynda K Porter,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.68,East,Maine,"4,401",7/25/2013 0:00,7/28/2013 0:00,211.0296,7,305.84,"89,472","Bangor, Maine 4401
(44.818965696000475, -68.80218567399965)"
"22,891",Medium,0.03,7.59,4,"2,185",Benjamin Humphrey,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,Central,Minnesota,"55,124",5/7/2012 0:00,5/9/2012 0:00,33.81,15,115.37,"91,534","Apple Valley, Minnesota 55124
(44.74280644000049, -93.20508785899966)"
"23,263",Not Specified,0.01,115.99,2.5,"2,180",Jessica Quinn,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,6160,0.57,East,New Jersey,"7,652",4/15/2011 0:00,4/17/2011 0:00,356.9439,5,517.31,"89,467","Paramus, New Jersey 7652
(40.94751365500048, -74.06978791599965)"
"19,030",Low,0,115.99,2.5,"2,181",Lillian Andrews,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 7797,0.55,East,Rhode Island,"2,852",2/27/2012 0:00,3/4/2012 0:00,352.659,5,511.1,"89,471","North Kingstown, Rhode Island 2852
(41.589131927000494, -71.46114654899964)"
"5,870",Critical,0.05,16.98,7.78,"2,190",Marvin Patrick,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Stanley Bostitch Contemporary Electric Pencil Sharpeners,0.57,Central,Michigan,"48,227",8/14/2010 0:00,8/16/2010 0:00,-47.28,45,761.67,"41,636","Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)"
"1,954",Not Specified,0.01,4.95,5.32,"2,190",Marvin Patrick,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® 300 Class™ Desk Accessories, Black",0.41,Central,Michigan,"48,227",8/1/2013 0:00,8/2/2013 0:00,-59.71,68,360.54,"13,988","Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)"
"1,008",High,0.09,16.98,12.39,"2,189",Frank Cross,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Brown Kraft Recycled Envelopes,0.35,East,New York,"10,177",5/8/2010 0:00,5/10/2010 0:00,-48.57,22,381.91,"7,364","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"21,572",High,0.08,40.99,17.48,"2,188",Shelley Grant,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1893,0.36,Central,Missouri,"65,109",10/14/2013 0:00,10/17/2013 0:00,67.61,11,436.88,"89,442","Jefferson City, Missouri 65109
(38.573932741000476, -92.24920837299965)"
"2,180",High,0.01,49.43,19.99,"2,190",Marvin Patrick,Express Air,Home Office,Office Supplies,Appliances,Small Box,"Eureka Hand Vacuum, Bagless",0.57,Central,Michigan,"48,227",7/5/2012 0:00,7/7/2012 0:00,3.6,68,"3,414.57","15,714","Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)"
"23,771",Critical,0,125.99,8.99,"2,188",Shelley Grant,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,Central,Missouri,"65,109",2/20/2012 0:00,2/21/2012 0:00,602.9703,8,873.87,"89,441","Jefferson City, Missouri 65109
(38.573932741000476, -92.24920837299965)"
"3,571",High,0.05,500.98,28.14,"2,189",Frank Cross,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",0.38,East,New York,"10,177",10/14/2013 0:00,10/16/2013 0:00,"7,434.48",76,"36,532.46","25,473","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"1,955",Not Specified,0,14.98,7.69,"2,190",Marvin Patrick,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,0.57,Central,Michigan,"48,227",8/1/2013 0:00,8/2/2013 0:00,-35.92,78,"1,253.92","13,988","Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)"
"3,224",High,0.05,99.23,8.99,"2,190",Marvin Patrick,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,Central,Michigan,"48,227",2/8/2013 0:00,2/10/2013 0:00,"1,125.29",18,"1,713.80","23,140","Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)"
"5,771",Critical,0,125.99,8.99,"2,189",Frank Cross,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,East,New York,"10,177",2/20/2012 0:00,2/21/2012 0:00,653.058,34,"3,713.93","40,962","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"3,497",Low,0.05,16.74,5.08,"2,190",Marvin Patrick,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Poly Designer Binding Covers,0.36,Central,Michigan,"48,227",11/7/2012 0:00,11/11/2012 0:00,13.77,31,515.43,"24,931","Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)"
"5,871",Critical,0.03,115.99,4.23,"2,190",Marvin Patrick,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,282,0.56,Central,Michigan,"48,227",8/14/2010 0:00,8/16/2010 0:00,722.241,49,"5,014.07","41,636","Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)"
"21,571",High,0.05,500.98,28.14,"2,188",Shelley Grant,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",0.38,Central,Missouri,"65,109",10/14/2013 0:00,10/16/2013 0:00,"6,301.85",19,"9,133.12","89,442","Jefferson City, Missouri 65109
(38.573932741000476, -92.24920837299965)"
"19,956",Not Specified,0.04,11.97,4.98,"2,192",Julia Haynes,Express Air,Home Office,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,0.58,South,North Carolina,"28,115",8/1/2013 0:00,8/2/2013 0:00,49.122,9,118.16,"90,690","Mooresville, North Carolina 28115
(35.579724275000444, -80.79290617099969)"
"21,497",Low,0.05,16.74,5.08,"2,192",Julia Haynes,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Poly Designer Binding Covers,0.36,South,North Carolina,"28,115",11/7/2012 0:00,11/11/2012 0:00,-676.368,8,133.01,"90,687","Mooresville, North Carolina 28115
(35.579724275000444, -80.79290617099969)"
"19,954",Not Specified,0.01,4.95,5.32,"2,191",Lori Crowell,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® 300 Class™ Desk Accessories, Black",0.41,South,North Carolina,"28,110",8/1/2013 0:00,8/2/2013 0:00,28.59,17,90.14,"90,690","Monroe, North Carolina 28110
(35.025653520000446, -80.55348767899966)"
"19,112",Medium,0.03,27.48,4,"2,196",Gene Heath Cross,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,East,New York,"14,701",10/7/2010 0:00,10/8/2010 0:00,-88.8408,11,294.97,"89,175","Jamestown, New York 14701
(42.09486015300047, -79.24342941499964)"
"19,114",Medium,0.1,140.85,19.99,"2,196",Gene Heath Cross,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",0.73,East,New York,"14,701",10/7/2010 0:00,10/9/2010 0:00,9.9912,19,"2,465.75","89,175","Jamestown, New York 14701
(42.09486015300047, -79.24342941499964)"
"18,858",Medium,0.05,20.28,6.68,"2,195",Lori Hirsch,Express Air,Small Business,Furniture,Office Furnishings,Small Box,"Seth Thomas 8 1/2"" Cubicle Clock",0.53,East,New York,"14,853",12/24/2012 0:00,12/25/2012 0:00,134.3844,9,194.76,"89,181","Ithaca, New York 14853
(42.44800047500047, -76.48268678599965)"
"23,871",Critical,0.03,115.99,4.23,"2,193",Donald Melton,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,282,0.56,South,North Carolina,"28,560",8/14/2010 0:00,8/16/2010 0:00,848.3646,12,"1,227.94","90,685","New Bern, North Carolina 28560
(35.10446322900049, -77.01768731299967)"
"19,113",Medium,0.1,179.99,19.99,"2,196",Gene Heath Cross,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,0.48,East,New York,"14,701",10/7/2010 0:00,10/8/2010 0:00,"1,208.99",14,"2,458.05","89,175","Jamestown, New York 14701
(42.09486015300047, -79.24342941499964)"
"23,869",Critical,0.03,107.53,5.81,"2,192",Julia Haynes,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,South,North Carolina,"28,115",8/14/2013 0:00,8/15/2013 0:00,5.19,24,"2,703.56","90,691","Mooresville, North Carolina 28115
(35.579724275000444, -80.79290617099969)"
"18,857",Medium,0.05,10.64,5.16,"2,195",Lori Hirsch,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,East,New York,"14,853",12/24/2012 0:00,12/25/2012 0:00,-14.7,25,255.28,"89,181","Ithaca, New York 14853
(42.44800047500047, -76.48268678599965)"
"5,869",Critical,0.03,107.53,5.81,"2,190",Marvin Patrick,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,Central,Michigan,"48,227",8/14/2013 0:00,8/15/2013 0:00,"1,521.31",94,"10,588.96","41,636","Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)"
"21,225",High,0.02,7.08,2.35,"2,192",Julia Haynes,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,South,North Carolina,"28,115",2/8/2013 0:00,2/8/2013 0:00,0.714,4,29.17,"90,688","Mooresville, North Carolina 28115
(35.579724275000444, -80.79290617099969)"
"21,224",High,0.05,99.23,8.99,"2,192",Julia Haynes,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,South,North Carolina,"28,115",2/8/2013 0:00,2/10/2013 0:00,91.116,5,476.06,"90,688","Mooresville, North Carolina 28115
(35.579724275000444, -80.79290617099969)"
"26,083",Not Specified,0.03,25.98,4.08,"2,198",Lester Woodward Maynard,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,0.57,East,New York,"11,757",5/22/2010 0:00,5/25/2010 0:00,295.9065,16,428.85,"89,174","Lindenhurst, New York 11757
(40.68824283300046, -73.37449579099967)"
"23,028",Medium,0.07,125.99,8.08,"2,197",Karen O'Donnell,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,M3682,0.57,East,New York,"11,756",5/8/2012 0:00,5/9/2012 0:00,"1,410.15",19,"2,043.69","89,180","Levittown, New York 11756
(40.72554035900049, -73.51717708199965)"
"23,461",High,0.1,10.64,5.16,"2,197",Karen O'Donnell,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,East,New York,"11,756",11/14/2011 0:00,11/15/2011 0:00,36.916,8,85.8,"89,179","Levittown, New York 11756
(40.72554035900049, -73.51717708199965)"
"25,869",Not Specified,0.07,15.57,1.39,"2,198",Lester Woodward Maynard,Express Air,Small Business,Office Supplies,Envelopes,Small Box,Park Ridge™ Embossed Executive Business Envelopes,0.38,East,New York,"11,757",6/30/2011 0:00,7/2/2011 0:00,155.3466,15,225.14,"89,178","Lindenhurst, New York 11757
(40.68824283300046, -73.37449579099967)"
"23,300",Critical,0.08,100.97,7.18,"2,197",Karen O'Donnell,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,East,New York,"11,756",12/26/2010 0:00,12/27/2010 0:00,126.225,7,650.25,"89,176","Levittown, New York 11756
(40.72554035900049, -73.51717708199965)"
"18,967",Not Specified,0.07,40.98,1.99,"2,200",Sarah Huang,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",0.44,Central,Minnesota,"55,434",10/12/2011 0:00,10/14/2011 0:00,579.8484,21,840.36,"86,055","Blaine, Minnesota 55434
(45.16730913200047, -93.24953726399968)"
"19,211",Not Specified,0.07,30.98,5.09,"2,196",Gene Heath Cross,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 19,0.4,East,New York,"14,701",3/5/2011 0:00,3/6/2011 0:00,81.2475,4,117.75,"89,177","Jamestown, New York 14701
(42.09486015300047, -79.24342941499964)"
"23,027",Medium,0.06,9.9,1.39,"2,196",Gene Heath Cross,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,#6 3/4 Gummed Flap White Envelopes,0.37,East,New York,"14,701",5/8/2012 0:00,5/9/2012 0:00,62.2104,9,90.16,"89,180","Jamestown, New York 14701
(42.09486015300047, -79.24342941499964)"
"20,234",Critical,0.17,14.89,13.56,"2,201",David Hoyle,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Tensor Computer Mounted Lamp,0.58,Central,Minnesota,"55,420",9/25/2010 0:00,9/27/2010 0:00,-9.13,1,27.96,"86,054","Bloomington, Minnesota 55420
(44.837149544000454, -93.27931793299967)"
"22,259",Low,0.09,160.98,30,"2,202",Laurie Howe,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,Central,Minnesota,"55,429",1/31/2010 0:00,1/31/2010 0:00,357.428,11,"1,635.38","86,050","Brooklyn Center, Minnesota 55429
(45.06639637900048, -93.3428158429997)"
"23,462",High,0.04,23.99,15.68,"2,197",Karen O'Donnell,Delivery Truck,Small Business,Furniture,Office Furnishings,Jumbo Drum,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",0.62,East,New York,"11,756",11/14/2013 0:00,11/15/2013 0:00,79.4673,4,115.17,"89,183","Levittown, New York 11756
(40.72554035900049, -73.51717708199965)"
"23,301",Critical,0,13.4,4.95,"2,197",Karen O'Donnell,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,0.37,East,New York,"11,756",12/26/2010 0:00,12/27/2010 0:00,187.7628,19,272.12,"89,176","Levittown, New York 11756
(40.72554035900049, -73.51717708199965)"
"26,084",Not Specified,0.1,20.98,53.03,"2,198",Lester Woodward Maynard,Delivery Truck,Small Business,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,East,New York,"11,757",5/22/2010 0:00,5/22/2010 0:00,"-2,111.36",16,342.54,"89,174","Lindenhurst, New York 11757
(40.68824283300046, -73.37449579099967)"
"20,752",High,0,9.71,9.45,"2,196",Gene Heath Cross,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,East,New York,"14,701",6/8/2013 0:00,6/9/2013 0:00,-146.016,12,120.18,"89,182","Jamestown, New York 14701
(42.09486015300047, -79.24342941499964)"
"18,165",High,0.01,205.99,5.99,"2,206",Bobby Powell,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,3285,0.59,Central,Iowa,"50,501",1/5/2010 0:00,1/7/2010 0:00,-74.8836,3,551.22,"86,258","Fort Dodge, Iowa 50501
(42.50517205700049, -94.17899911599966)"
"23,915",Not Specified,0.02,48.04,7.23,"2,203",Eddie Walker,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1885,0.37,Central,Minnesota,"55,445",7/13/2013 0:00,7/16/2013 0:00,559.7349,16,811.21,"86,061","Brooklyn Park, Minnesota 55445
(45.11408715900046, -93.37727608099965)"
"22,900",Critical,0.16,13.73,6.85,"2,203",Eddie Walker,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,Central,Minnesota,"55,445",9/29/2012 0:00,10/2/2012 0:00,-74.51,24,319.3,"86,058","Brooklyn Park, Minnesota 55445
(45.11408715900046, -93.37727608099965)"
"22,261",Low,0,4.98,0.8,"2,202",Laurie Howe,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,Central,Minnesota,"55,429",1/31/2010 0:00,2/7/2010 0:00,27.6345,8,40.05,"86,050","Brooklyn Center, Minnesota 55429
(45.06639637900048, -93.3428158429997)"
"23,920",Low,0.07,33.94,19.19,"2,204",Oscar Ford,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",0.58,Central,Minnesota,"55,337",2/4/2010 0:00,2/8/2010 0:00,-157.56,5,169.46,"86,051","Burnsville, Minnesota 55337
(44.7713096760005, -93.27300898399966)"
"20,753",Critical,0.04,4.13,0.5,"2,202",Laurie Howe,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 506,0.39,Central,Minnesota,"55,429",8/12/2013 0:00,8/14/2013 0:00,28.6281,10,41.49,"86,062","Brooklyn Center, Minnesota 55429
(45.06639637900048, -93.3428158429997)"
"18,740",High,0.03,200.99,4.2,"2,206",Bobby Powell,Express Air,Consumer,Technology,Telephones and Communication,Small Box,2160i,0.59,Central,Iowa,"50,501",4/3/2011 0:00,4/4/2011 0:00,834.5481,7,"1,209.49","86,259","Fort Dodge, Iowa 50501
(42.50517205700049, -94.17899911599966)"
"22,595",Critical,0.03,399.98,12.06,"2,203",Eddie Walker,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,0.56,Central,Minnesota,"55,445",7/4/2010 0:00,7/6/2010 0:00,-663.5142,2,807,"86,052","Brooklyn Park, Minnesota 55445
(45.11408715900046, -93.37727608099965)"
"25,545",Critical,0.04,130.98,130,"2,204",Oscar Ford,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,Central,Minnesota,"55,337",3/4/2012 0:00,3/6/2012 0:00,"-3,404.24",12,"1,547.44","86,057","Burnsville, Minnesota 55337
(44.7713096760005, -93.27300898399966)"
"22,090",High,0.07,200.98,23.76,"2,202",Laurie Howe,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",0.58,Central,Minnesota,"55,429",10/20/2012 0:00,10/21/2012 0:00,166.336,6,"1,133.35","86,059","Brooklyn Center, Minnesota 55429
(45.06639637900048, -93.3428158429997)"
"23,921",Low,0.1,13.43,5.5,"2,204",Oscar Ford,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,Central,Minnesota,"55,337",2/4/2013 0:00,2/8/2013 0:00,-29.54,4,51.85,"86,060","Burnsville, Minnesota 55337
(44.7713096760005, -93.27300898399966)"
"18,164",High,0.03,28.48,1.99,"2,206",Bobby Powell,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,Central,Iowa,"50,501",1/5/2010 0:00,1/6/2010 0:00,-35.2904,2,55.25,"86,258","Fort Dodge, Iowa 50501
(42.50517205700049, -94.17899911599966)"
"20,754",Critical,0.01,550.98,64.59,"2,202",Laurie Howe,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",0.66,Central,Minnesota,"55,429",8/12/2013 0:00,8/14/2013 0:00,"-1,563.56",13,"7,124.70","86,062","Brooklyn Center, Minnesota 55429
(45.06639637900048, -93.3428158429997)"
"18,077",Not Specified,0.05,15.7,11.25,"2,206",Bobby Powell,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Hanging Personal Folder File,0.6,Central,Iowa,"50,501",3/4/2012 0:00,3/6/2012 0:00,-211.13,10,155.35,"86,262","Fort Dodge, Iowa 50501
(42.50517205700049, -94.17899911599966)"
"21,775",High,0.05,7.3,7.72,"2,209",Sharon Thomas,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Angle-D Binders with Locking Rings, Label Holders",0.38,South,Georgia,"30,337",11/22/2012 0:00,11/23/2012 0:00,253.338,32,230.64,"88,034","College Park, Georgia 30337
(33.65237108100047, -84.45896980199967)"
"24,829",High,0,2.94,0.7,"2,212",Stacy Chang,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 338,0.58,East,Maryland,"21,228",2/1/2011 0:00,2/1/2011 0:00,19.2924,9,27.96,"88,031","Catonsville, Maryland 21228
(39.277332646000445, -76.73848594999964)"
"24,757",High,0.02,17.67,8.99,"2,209",Sharon Thomas,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,South,Georgia,"30,337",4/19/2013 0:00,4/19/2013 0:00,-27.048,10,187.54,"88,036","College Park, Georgia 30337
(33.65237108100047, -84.45896980199967)"
"23,317",Low,0.06,6.98,1.6,"2,209",Sharon Thomas,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",0.38,South,Georgia,"30,337",7/22/2010 0:00,7/29/2010 0:00,-98.056,12,83.93,"88,030","College Park, Georgia 30337
(33.65237108100047, -84.45896980199967)"
"24,831",High,0.06,8.67,3.5,"2,213",Edna Welch,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Staples 4 Outlet Surge Protector,0.58,Central,Texas,"77,015",2/1/2011 0:00,2/3/2011 0:00,-13.72,1,9.43,"88,031","Cloverleaf, Texas 77015
(29.78233116700045, -95.18300822699968)"
"18,463",Critical,0.08,18.89,3.17,"2,210",Glen Choi,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"IBM 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",0.69,East,Maryland,"20,814",11/9/2012 0:00,11/11/2012 0:00,5.344,26,463.63,"88,033","Bethesda, Maryland 20814
(38.992560986000456, -77.09904754099966)"
"19,255",Critical,0.07,14.03,9.37,"2,207",Jean Parrish,Express Air,Consumer,Office Supplies,Storage & Organization,Small Box,Project Tote Personal File,0.56,Central,Iowa,"52,240",6/26/2011 0:00,6/27/2011 0:00,-86.624,10,142.56,"86,260","Iowa City, Iowa 52240
(41.64939280900046, -91.51762676199968)"
"19,914",Not Specified,0.08,95.99,35,"2,211",Anita Hahn,Express Air,Home Office,Office Supplies,Storage & Organization,Large Box,Safco Industrial Wire Shelving,,East,Maryland,"20,715",1/1/2010 0:00,1/3/2010 0:00,-425.2084,2,193.88,"88,028","Bowie, Maryland 20715
(38.98125093600049, -76.74262673899966)"
"18,894",Medium,0.01,3.69,0.5,"2,210",Glen Choi,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 487,0.38,East,Maryland,"20,814",11/22/2012 0:00,11/23/2012 0:00,93.8055,35,135.95,"88,034","Bethesda, Maryland 20814
(38.992560986000456, -77.09904754099966)"
"24,832",High,0.02,100.98,7.18,"2,213",Edna Welch,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Cordless Elite Duo,0.4,Central,Texas,"77,015",2/1/2011 0:00,2/2/2011 0:00,-122.09,1,103.94,"88,031","Cloverleaf, Texas 77015
(29.78233116700045, -95.18300822699968)"
"24,756",High,0.09,199.99,24.49,"2,212",Stacy Chang,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,0.46,East,Maryland,"21,228",4/19/2010 0:00,4/21/2010 0:00,631.33,5,990.25,"88,029","Catonsville, Maryland 21228
(39.277332646000445, -76.73848594999964)"
"24,830",High,0.05,95.99,4.9,"2,212",Stacy Chang,Express Air,Home Office,Technology,Telephones and Communication,Small Box,T60,0.56,East,Maryland,"21,228",2/1/2011 0:00,2/1/2011 0:00,746.235,13,"1,081.50","88,031","Catonsville, Maryland 21228
(39.277332646000445, -76.73848594999964)"
"24,089",Low,0.06,30.56,2.99,"2,209",Sharon Thomas,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,0.35,South,Georgia,"30,337",3/14/2013 0:00,3/18/2013 0:00,492.564,11,341.27,"88,035","College Park, Georgia 30337
(33.65237108100047, -84.45896980199967)"
"23,845",Not Specified,0,100.98,35.84,"2,216",Clara Kaplan,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,East,Ohio,"44,256",4/20/2013 0:00,4/22/2013 0:00,-6.8,9,936.21,"90,318","Medina, Ohio 44256
(41.1381116660005, -81.85040664599967)"
"25,643",Critical,0,73.98,4,"2,213",Edna Welch,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.77,Central,Texas,"77,015",12/7/2013 0:00,12/10/2013 0:00,738.01728,22,"1,710.94","88,038","Cloverleaf, Texas 77015
(29.78233116700045, -95.18300822699968)"
"23,513",Low,0.02,256.99,11.25,"2,216",Clara Kaplan,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Hayes Optima 56K V.90 Internal Voice Modem,0.51,East,Ohio,"44,256",6/23/2010 0:00,6/30/2010 0:00,-214.104,3,808.44,"90,314","Medina, Ohio 44256
(41.1381116660005, -81.85040664599967)"
"19,576",Critical,0.07,304.99,19.99,"2,215",Christopher High,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,East,Ohio,"44,646",7/21/2013 0:00,7/22/2013 0:00,"3,023.75",15,"4,382.25","90,319","Massillon, Ohio 44646
(40.813400715000455, -81.49826567399964)"
"22,206",Low,0.05,13.73,6.85,"2,215",Christopher High,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,East,Ohio,"44,646",9/7/2013 0:00,9/16/2013 0:00,22.7664,23,324.66,"90,320","Massillon, Ohio 44646
(40.813400715000455, -81.49826567399964)"
"24,445",Low,0.01,5.43,0.95,"2,220",Jennifer Stanton,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Wirebound Message Book, 4 per Page",0.36,South,Florida,"34,787",8/12/2013 0:00,8/12/2013 0:00,-69.496,6,34.99,"91,038","Winter Garden, Florida 34787
(28.535040853000453, -81.60002570299963)"
